Image_ID,x,y,w,h
F1EC5A5E,0.2530381944444444,0.3333333333333333,0.5902777777777778,0.6504629629629629
37A8ACBE,0.2591145833333333,0.140625,0.6655815972222222,0.6585648148148148
A60AC90B,0.2109375,0.31712962962962965,0.4155815972222222,0.3894675925925926
164E0597,0.16861979166666666,0.0763888888888889,0.8313802083333334,0.6747685185185185
9873CA05,0.5661892361111112,0.17679398148148148,0.2048611111111111,0.4337384259259259
1C70A1ED,0.5264756944444444,0.4884259259259259,0.2415364583333333,0.2751736111111111
DE854BF8,0.5149739583333334,0.5141782407407407,0.18077256944444445,0.3776041666666667
88830576,0.3856336805555556,0.5500578703703703,0.21983506944444445,0.4499421296296297
90D469BF,0.2289496527777778,0.09635416666666667,0.3253038194444444,0.5862268518518519
EFA46A0A,0.2771267361111111,0.31712962962962965,0.4216579861111111,0.5422453703703703
44440D96,0.4427083333333333,0.4577546296296297,0.4036458333333333,0.5020254629629629
9FE7E958,0.283203125,0.2890625,0.5,0.5581597222222222
EDC0F2C6,0.4698350694444444,0.4016203703703704,0.4789496527777778,0.5862268518518519
E718B357,0.4125434027777778,0.3776041666666667,0.4396701388888889,0.5101273148148148
94BF853C,0.3615451388888889,0.4296875,0.2771267361111111,0.3414351851851852
166487F4,0.2771267361111111,0.35734953703703703,0.3493923611111111,0.4658564814814815
E60BD0F6,0.4216579861111111,0.4939236111111111,0.3012152777777778,0.4097222222222222
A0DD3371,0.3344184027777778,0.42158564814814814,0.3914930555555556,0.4699074074074074
E567E7F9,0.466796875,0.5381944444444444,0.24088541666666666,0.4618055555555556
C76ACCE8,0.3615451388888889,0.4939236111111111,0.2710503472222222,0.3532986111111111
CD746DD4,0.2771267361111111,0.2690972222222222,0.24088541666666666,0.4658564814814815
107707C5,0.4216579861111111,0.10850694444444443,0.2530381944444444,0.5219907407407407
4699B17B,0.3585069444444444,0.5995370370370371,0.2801649305555556,0.30787037037037035
BB7A8B69,0.4828559027777778,0.4427083333333333,0.22200520833333331,0.4496527777777778
CF4D2419,0.4351128472222222,0.4285300925925926,0.2658420138888889,0.4021990740740741
5BA84212,0.19835069444444445,0.3492476851851852,0.2725694444444444,0.3208912037037037
1469411E,0.4379340277777778,0.4638310185185186,0.25390625,0.31568287037037035
8688AC20,0.3493923611111111,0.6467013888888888,0.1987847222222222,0.3532986111111111
90BFEF30,0.4364149305555556,0.3315972222222222,0.5251736111111112,0.5856481481481481
626023C4,0.5132378472222222,0.5801504629629629,0.2406684027777778,0.2855902777777778
48803006,0.4259982638888889,0.3790509259259259,0.3240017361111111,0.4143518518518519
CBDB0204,0.4034288194444444,0.5714699074074074,0.2790798611111111,0.22743055555555555
CB43C2D3,0.3875868055555556,0.4603587962962963,0.4774305555555556,0.3987268518518519
8547B7EB,0.6256510416666666,0.5642361111111112,0.2287326388888889,0.3368055555555556
CF417683,0.3148871527777778,0.4444444444444444,0.4683159722222222,0.4427083333333333
DBFC80FE,0.3413628472222222,0.3420138888888889,0.4034288194444444,0.4021990740740741
E9AEA629,0.33984375,0.4638310185185186,0.3081597222222222,0.31047453703703703
79761E79,0.3465711805555556,0.5486111111111112,0.2975260416666667,0.2717013888888889
23B4B83C,0.41015625,0.5679976851851852,0.3346354166666667,0.4181134259259259
B5207A79,0.3081597222222222,0.5326967592592593,0.3914930555555556,0.3686342592592592
8D2BB88B,0.4259982638888889,0.4638310185185186,0.23546006944444445,0.2575231481481481
D860F657,0.177734375,0.35734953703703703,0.3856336805555556,0.5541087962962963
60E72C7E,0.2884114583333333,0.4866898148148148,0.2697482638888889,0.2734375
F33A39EC,0.2552083333333333,0.4496527777777778,0.458984375,0.4496527777777778
CEE3F27F,0.21419270833333331,0.3509837962962963,0.4735243055555556,0.4849537037037037
A26C0521,0.4973958333333333,0.6261574074074074,0.16796875,0.20109953703703706
FD7C62F2,0.2645399305555556,0.4921875,0.3042534722222222,0.2821180555555556
DCBDF744,0.4312065972222222,0.4797453703703704,0.1547309027777778,0.31394675925925924
F2BCEE6A,0.3888888888888889,0.546875,0.2632378472222222,0.2398726851851852
4595A18E,0.2725694444444444,0.40914351851851855,0.4444444444444444,0.4690393518518519
A27B6EA3,0.3452690972222222,0.5555555555555556,0.328125,0.3634259259259259
413DB768,0.4509548611111111,0.4638310185185186,0.22352430555555555,0.2468171296296296
3968C667,0.25,0.2662037037037037,0.3927951388888889,0.3810763888888889
83273504,0.4379340277777778,0.4991319444444444,0.3585069444444444,0.3738425925925926
41D28FD9,0.4444444444444444,0.12528935185185186,0.1401909722222222,0.25578703703703703
466C832A,0.4338107638888889,0.048321759259259266,0.3361545138888889,0.34693287037037035
3B0EF547,0.5329861111111112,0.5732060185185185,0.1388888888888889,0.3304398148148148
B758B843,0.3888888888888889,0.5538194444444444,0.2287326388888889,0.4461805555555556
471AE32F,0.4192708333333333,0.5839120370370371,0.1759982638888889,0.3246527777777778
B4C126F2,0.4787326388888889,0.4814814814814815,0.18250868055555555,0.4603587962962963
9DDCC350,0.6176215277777778,0.490162037037037,0.2183159722222222,0.4375
8CBC4B3B,0.3975694444444444,0.5260416666666666,0.2109375,0.4016203703703704
F2CF5AE3,0.4392361111111111,0.4392361111111111,0.17860243055555555,0.4181134259259259
12E64A34,0.5225694444444444,0.2662037037037037,0.2261284722222222,0.4392361111111111
DCE3D8A2,0.3650173611111111,0.4357638888888889,0.2580295138888889,0.2115162037037037
F8056778,0.4761284722222222,0.4690393518518519,0.24609375,0.4392361111111111
D0D3ECFF,0.58203125,0.2786458333333333,0.1838107638888889,0.3263888888888889
F3755374,0.4418402777777778,0.3828125,0.2222222222222222,0.30150462962962965
E780EE5E,0.4722222222222222,0.4780092592592592,0.17057291666666666,0.22395833333333331
82AF6517,0.19053819444444445,0.5538194444444444,0.4787326388888889,0.4461805555555556
D7FF9AE4,0.4524739583333333,0.4250578703703704,0.4470486111111111,0.5749421296296297
1096DB82,0.4774305555555556,0.5309606481481481,0.16015625,0.34403935185185186
7076D19A,0.5251736111111112,0.5043402777777778,0.10980902777777778,0.2204861111111111
660D44BF,0.5052083333333334,0.4427083333333333,0.2406684027777778,0.4921875
436FE930,0.3650173611111111,0.3755787037037037,0.23546006944444445,0.4866898148148148
EEBA1B0C,0.5171440972222222,0.4814814814814815,0.2287326388888889,0.5185185185185185
B5893444,0.3995225694444444,0.5043402777777778,0.3385416666666667,0.30497685185185186
963CA5BD,0.50390625,0.455150462962963,0.49609375,0.4814814814814815
B4E8A491,0.4880642361111111,0.5839120370370371,0.21158854166666666,0.2309027777777778
54093ABB,0.4470486111111111,0.4568865740740741,0.19053819444444445,0.2152777777777778
1A9EA7EC,0.4853670634920635,0.5079365079365079,0.2710813492063492,0.25396825396825395
719E14F5,0.5080295138888888,0.4603587962962963,0.2816840277777778,0.25925925925925924
84E956C9,0.16927083333333334,0.4973958333333333,0.4444444444444444,0.4728009259259259
38CEB027,0.5197482638888888,0.4302662037037037,0.1838107638888889,0.1851851851851852
948C2466,0.4748263888888889,0.5344328703703703,0.1996527777777778,0.1640625
2C99C5E2,0.3795572916666667,0.4655671296296297,0.3003472222222222,0.25405092592592593
E8E258FC,0.5251736111111112,0.5856481481481481,0.2526041666666667,0.22743055555555555
BF1CE200,0.19444444444444445,0.4937169312169312,0.29637896825396826,0.29464285714285715
22E1F6ED,0.5052083333333334,0.6684027777777778,0.19835069444444445,0.31741898148148145
34667A89,0.5080295138888888,0.5486111111111112,0.16015625,0.3862847222222222
B3A871E7,0.5490451388888888,0.4496527777777778,0.1150173611111111,0.2699652777777778
20CDC518,0.4509548611111111,0.5413773148148148,0.2222222222222222,0.2838541666666667
E564FB78,0.3213975694444444,0.5185185185185185,0.3029513888888889,0.2170138888888889
D947A79B,0.4615885416666667,0.4849537037037037,0.13368055555555555,0.30873842592592593
9134F66A,0.08209325396825398,0.4566798941798942,0.2194940476190476,0.4110449735449736
F5CDE434,0.10987103174603174,0.474537037037037,0.22098214285714285,0.4444444444444444
6904B58B,0.3240017361111111,0.4039351851851852,0.3491753472222222,0.5326967592592593
CC029777,0.4008246527777778,0.5995370370370371,0.2406684027777778,0.2821180555555556
C0936D91,0.4021267361111111,0.3773148148148148,0.4496527777777778,0.4568865740740741
458316BC,0.5,0.4427083333333333,0.328125,0.4021990740740741
6EDCBECD,0.5687934027777778,0.6102430555555556,0.2842881944444444,0.3755787037037037
1003E97E,0.376953125,0.24855324074074076,0.4047309027777778,0.4250578703703704
F2E4929A,0.4379340277777778,0.4939236111111111,0.3901909722222222,0.4337384259259259
14841775,0.5397135416666666,0.4638310185185186,0.16015625,0.3420138888888889
529658C3,0.3268229166666667,0.1076388888888889,0.380859375,0.3755787037037037
7608BB90,0.4563802083333333,0.6067708333333334,0.1759982638888889,0.3932291666666667
D01DA3F0,0.4418402777777778,0.5008680555555556,0.25390625,0.2769097222222222
45F07021,0.4431423611111111,0.05295138888888889,0.3982204861111111,0.470775462962963
1710590D,0.4364149305555556,0.4991319444444444,0.21419270833333331,0.5008680555555556
D4C6615D,0.17317708333333334,0.30873842592592593,0.4153645833333333,0.3810763888888889
AF74B879,0.4787326388888889,0.2876157407407408,0.4457465277777778,0.41608796296296297
FBE1CF65,0.5303819444444444,0.5185185185185185,0.1799045138888889,0.4302662037037037
43F4BAD0,0.4405381944444444,0.4337384259259259,0.4496527777777778,0.4392361111111111
A9FA756B,0.4802517361111111,0.2717013888888889,0.3426649305555556,0.4655671296296297
76F4184D,0.4325086805555556,0.5202546296296297,0.33203125,0.4250578703703704
DD1C5691,0.3135850694444444,0.2662037037037037,0.4021267361111111,0.6137152777777778
AE007E11,0.3953993055555556,0.26099537037037035,0.4431423611111111,0.4568865740740741
349A8D59,0.5620659722222222,0.5555555555555556,0.20768229166666666,0.2769097222222222
88485C6E,0.3585069444444444,0.5026041666666666,0.2328559027777778,0.3208912037037037
768D45A5,0.3704427083333333,0.3790509259259259,0.3081597222222222,0.4233217592592592
0B6FB42A,0.3148871527777778,0.4866898148148148,0.4761284722222222,0.4603587962962963
54295C88,0.6030815972222222,0.5891203703703703,0.171875,0.3987268518518519
BBCF40C8,0.33203125,0.4568865740740741,0.2209201388888889,0.4357638888888889
2F404C51,0.3782552083333333,0.5766782407407407,0.22743055555555555,0.4198495370370369
D2F43AC2,0.5290798611111112,0.3914930555555556,0.2406684027777778,0.4973958333333333
D4534B29,0.373046875,0.4143518518518519,0.2170138888888889,0.4728009259259259
167CF208,0.5264756944444444,0.40046296296296297,0.2671440972222222,0.26273148148148145
2E48DB05,0.1970486111111111,0.4780092592592592,0.3914930555555556,0.3263888888888889
BC14D911,0.3836805555555556,0.4921875,0.24869791666666666,0.3862847222222222
D4C91F23,0.3572048611111111,0.4814814814814815,0.3491753472222222,0.35619212962962965
8B8270CC,0.3359375,0.5043402777777778,0.3413628472222222,0.3402777777777778
C302D632,0.3717447916666667,0.4921875,0.2606336805555556,0.31047453703703703
FBB3B02B,0.3546006944444444,0.4849537037037037,0.1838107638888889,0.21875
7F829A59,0.4127604166666667,0.31394675925925924,0.2884114583333333,0.4108796296296297
FA96D10F,0.3307291666666667,0.5503472222222222,0.49609375,0.4375
D1717BD3,0.455078125,0.5219907407407407,0.3439670138888889,0.4285300925925926
9EC9DEC9,0.33984375,0.4780092592592592,0.3359375,0.3579282407407408
C0688597,0.5290798611111112,0.4690393518518519,0.2328559027777778,0.2962962962962963
CD948E79,0.4418402777777778,0.2928240740740741,0.126953125,0.24855324074074076
24D7A671,0.4934895833333333,0.5625,0.19835069444444445,0.4375
BA576A3A,0.4418402777777778,0.4832175925925926,0.23546006944444445,0.4762731481481482
CAD706B9,0.5026041666666666,0.6860532407407407,0.20377604166666666,0.3122106481481481
07D7659E,0.4576822916666667,0.5060763888888888,0.19444444444444445,0.474537037037037
56185DA7,0.4286024305555556,0.4233217592592592,0.2248263888888889,0.5520833333333334
F42C7ECC,0.376953125,0.4991319444444444,0.1996527777777778,0.4991319444444444
C89D1B34,0.4325086805555556,0.5873842592592593,0.1362847222222222,0.3208912037037037
8E4605E6,0.5080295138888888,0.3949652777777778,0.4127604166666667,0.3897569444444444
EAA8843B,0.4828559027777778,0.6331018518518519,0.2526041666666667,0.2433449074074074
C9803330,0.3307291666666667,0.4337384259259259,0.4392361111111111,0.3987268518518519
BCDC46BA,0.41015625,0.3790509259259259,0.4722222222222222,0.3967013888888889
4A976B89,0.5238715277777778,0.3738425925925926,0.291015625,0.3070023148148148
0290AEB7,0.541015625,0.5060763888888888,0.2858072916666667,0.2769097222222222
7738D04E,0.3042534722222222,0.5008680555555556,0.2738715277777778,0.2945601851851852
6B97F404,0.4205729166666667,0.546875,0.2406684027777778,0.30497685185185186
4BB61268,0.380859375,0.5379050925925926,0.3717447916666667,0.3544560185185185
06B70F31,0.4008246527777778,0.4620949074074074,0.3650173611111111,0.3755787037037037
16737641,0.2923177083333333,0.5379050925925926,0.2580295138888889,0.3122106481481481
697C8787,0.3953993055555556,0.7390046296296297,0.24869791666666666,0.26099537037037035
00309D7D,0.4867621527777778,0.5679976851851852,0.287109375,0.30497685185185186
9AFC97C8,0.3135850694444444,0.4973958333333333,0.3294270833333333,0.3402777777777778
A1FCF58E,0.3148871527777778,0.42158564814814814,0.1388888888888889,0.1640625
78FA729C,0.5635850694444444,0.4866898148148148,0.2712673611111111,0.2450810185185185
758E95C9,0.4086371527777778,0.5078125,0.3187934027777778,0.3298611111111111
DD221D33,0.421875,0.5026041666666666,0.16276041666666666,0.2450810185185185
06FAF39A,0.4748263888888889,0.4357638888888889,0.2790798611111111,0.2980324074074074
BD5B0D6C,0.2990451388888889,0.3845486111111111,0.4114583333333333,0.5026041666666666
5B39340B,0.5397135416666666,0.5801504629629629,0.1469184027777778,0.3070023148148148
4821281B,0.39436619718309857,0.5187793427230047,0.2671654929577465,0.32805164319248825
41393AB8,0.3240017361111111,0.5873842592592593,0.3663194444444444,0.31741898148148145
5D4A7A02,0.2725694444444444,0.5431134259259259,0.3161892361111111,0.31568287037037035
EB3C37FE,0.3704427083333333,0.4392361111111111,0.2684461805555556,0.30873842592592593
BF50F4EC,0.4364149305555556,0.3686342592592592,0.4722222222222222,0.42158564814814814
0A0D559F,0.029049295774647887,0.2734741784037559,0.4366197183098591,0.4477699530516432
BCB00DF7,0.31866197183098594,0.5469483568075117,0.3785211267605634,0.4424882629107981
7D4EB871,0.3676215277777778,0.546875,0.3226996527777778,0.3070023148148148
EA406BA5,0.4470486111111111,0.4849537037037037,0.21961805555555555,0.25405092592592593
0B6378DA,0.3517795138888889,0.4126157407407408,0.2858072916666667,0.328125
76EE6626,0.4086371527777778,0.1111111111111111,0.3346354166666667,0.2644675925925926
F84638DB,0.3426649305555556,0.4973958333333333,0.3953993055555556,0.3350694444444444
234730A4,0.3133802816901409,0.04753521126760563,0.21566901408450706,0.4583333333333333
F7B15D9E,0.5911091549295775,0.3245305164319249,0.4075704225352113,0.4231220657276995
775AD57E,0.40360915492957744,0.6332159624413145,0.18265845070422532,0.36678403755868544
C5AD57F8,0.4351128472222222,0.5625,0.19444444444444445,0.4375
8A3A6CCF,0.6017795138888888,0.5590277777777778,0.1892361111111111,0.4392361111111111
5558D6A1,0.41796875,0.3721064814814815,0.2341579861111111,0.35966435185185186
8629B0A4,0.4947916666666667,0.2699652777777778,0.2645399305555556,0.31741898148148145
C8856904,0.1430457746478873,0.4988262910798122,0.4947183098591549,0.4301643192488263
B28E19DC,0.18265845070422532,0.3016431924882629,0.3917253521126761,0.4231220657276995
08BD051A,0.426056338028169,0.4160798122065728,0.3305457746478873,0.3544600938967136
D989C73E,0.3714788732394366,0.3984741784037559,0.30545774647887325,0.36678403755868544
FFFCFE89,0.5316840277777778,0.31568287037037035,0.287109375,0.3315972222222222
A96A12A2,0.291015625,0.3967013888888889,0.2419704861111111,0.2980324074074074
114E5948,0.3741197183098591,0.4865023474178404,0.480193661971831,0.5134976525821596
59115FE2,0.4788732394366197,0.4495305164319249,0.3609154929577465,0.3456572769953052
DC2B2502,0.3741197183098591,0.2734741784037559,0.3904049295774648,0.4125586854460094
E184E697,0.44850352112676056,0.36502347417840375,0.34903169014084506,0.4019953051643193
8FFE67B5,0.4709201388888889,0.30150462962962965,0.3253038194444444,0.3897569444444444
4661E536,0.4735243055555556,0.2751736111111111,0.1759982638888889,0.3263888888888889
B2D70AAF,0.41813380281690143,0.5134976525821596,0.2169894366197183,0.4548122065727699
3718CCB0,0.4498239436619718,0.5416666666666666,0.21434859154929575,0.4565727699530516
93BEA781,0.4617077464788733,0.4724178403755869,0.1175176056338028,0.2717136150234742
937B8098,0.4325086805555556,0.5908564814814815,0.2552083333333333,0.40914351851851855
62BECC7D,0.5303697183098591,0.460093896713615,0.1694542253521127,0.24178403755868544
DD7493CB,0.2751736111111111,0.546875,0.2671440972222222,0.29108796296296297
32D0E4AF,0.3611111111111111,0.4762731481481482,0.2829861111111111,0.26273148148148145
3DB241DF,0.3849826388888889,0.5873842592592593,0.1812065972222222,0.25405092592592593
876CD302,0.4893663194444444,0.5749421296296297,0.380859375,0.3862847222222222
893ED7C9,0.4496527777777778,0.4939236111111111,0.373046875,0.4056712962962963
70775B38,0.4073350694444444,0.4673032407407408,0.3940972222222222,0.4198495370370369
DCF19A3F,0.4524647887323944,0.4495305164319249,0.136443661971831,0.2523474178403756
960E9718,0.4034288194444444,0.5732060185185185,0.18641493055555555,0.30150462962962965
C730929C,0.4114583333333333,0.4728009259259259,0.2367621527777778,0.30497685185185186
D1187DD3,0.3359375,0.474537037037037,0.21158854166666666,0.2523148148148148
73C4649A,0.4893663194444444,0.5572916666666666,0.2764756944444444,0.4039351851851852
6E92D4EF,0.462890625,0.4233217592592592,0.3465711805555556,0.3862847222222222
1A4E5793,0.4683098591549296,0.5768779342723005,0.18794014084507046,0.3034037558685446
054627DD,0.4444444444444444,0.4444444444444444,0.20768229166666666,0.3721064814814815
ACD4C682,0.41015625,0.5271990740740741,0.1996527777777778,0.4021990740740741
ABB224B1,0.4470486111111111,0.5202546296296297,0.1799045138888889,0.4375
6BC51BA3,0.5106336805555556,0.5219907407407407,0.16666666666666666,0.3880208333333333
38CF3E89,0.5026041666666666,0.3246527777777778,0.3546006944444444,0.4780092592592592
E0E12DE7,0.4009683098591549,0.5715962441314554,0.3120598591549296,0.4284037558685446
C2175F75,0.5250880281690141,0.5099765258215962,0.1866197183098592,0.20481220657276994
9714F0BE,0.16153169014084506,0.3174882629107981,0.3543133802816901,0.3791079812206573
E2F729B2,0.3940972222222222,0.4849537037037037,0.3081597222222222,0.3032407407407408
DCCCC91D,0.3384683098591549,0.35093896713615025,0.32130281690140844,0.3703051643192488
B9101623,0.3001760563380282,0.477699530516432,0.34507042253521125,0.3773474178403756
F7DD65AE,0.5,0.4056712962962963,0.15733506944444445,0.1657986111111111
BB4B6E51,0.5687934027777778,0.5396412037037037,0.2697482638888889,0.25578703703703703
227C86BC,0.4418402777777778,0.5625,0.19835069444444445,0.2928240740740741
35A5528D,0.3226996527777778,0.4143518518518519,0.41015625,0.4586226851851852
997C4CE9,0.4418402777777778,0.4233217592592592,0.2962239583333333,0.2876157407407408
867B6B1C,0.2962239583333333,0.42158564814814814,0.3161892361111111,0.4444444444444444
E33DD6E3,0.26711309523809523,0.6613756613756614,0.20114087301587305,0.2681878306878307
CA70BA1D,0.5,0.5026455026455027,0.3067956349206349,0.3492063492063492
5732F531,0.2829861111111111,0.4939236111111111,0.3016493055555556,0.34403935185185186
1B50F2D0,0.3849826388888889,0.4302662037037037,0.23936631944444445,0.3226273148148148
20C98AE7,0.2658450704225352,0.477699530516432,0.30545774647887325,0.5011737089201878
F21192C4,0.4867957746478873,0.5258215962441315,0.1641725352112676,0.2946009389671361
A2486D60,0.4432218309859155,0.3474178403755869,0.3785211267605634,0.4196009389671361
E27280A2,0.4709507042253521,0.2946009389671361,0.2566021126760563,0.2981220657276995
36A2E3DA,0.4313380281690141,0.5134976525821596,0.19058098591549294,0.3245305164319249
B391129B,0.4577464788732394,0.5240610328638498,0.1866197183098592,0.34917840375586856
E14E3330,0.6944444444444444,0.6244212962962963,0.2923177083333333,0.2855902777777778
840E0FD4,0.4748263888888889,0.31568287037037035,0.1521267361111111,0.19039351851851846
CD299D85,0.6030815972222222,0.5115740740740741,0.1931423611111111,0.23640046296296294
731D83E4,0.4205729166666667,0.5697337962962963,0.3148871527777778,0.30150462962962965
B545F26B,0.5158420138888888,0.474537037037037,0.25390625,0.2575231481481481
02AC33F7,0.425843253968254,0.4302248677248677,0.1996527777777778,0.1974206349206349
59F57EF2,0.3969184027777778,0.5749421296296297,0.20377604166666666,0.42158564814814814
5ECA54F4,0.6482204861111112,0.6050347222222222,0.3268229166666667,0.3738425925925926
F00FF4F6,0.34110915492957744,0.07570422535211267,0.3120598591549296,0.31220657276995306
88076AB8,0.4205729166666667,0.453125,0.19835069444444445,0.4056712962962963
63AA0256,0.3996478873239437,0.6068075117370892,0.2367957746478873,0.3931924882629108
72673209,0.5079225352112676,0.5592723004694836,0.14040492957746478,0.2505868544600939
3C8431C3,0.3397887323943662,0.3438967136150235,0.17605633802816897,0.4178403755868544
4F5F0154,0.3572048611111111,0.5254629629629629,0.3094618055555556,0.2821180555555556
0E250A75,0.4338107638888889,0.6524884259259259,0.1508246527777778,0.3350694444444444
AEAE09FC,0.4577464788732394,0.4107981220657277,0.16285211267605634,0.3703051643192488
BA5C268D,0.6536091549295775,0.4072769953051643,0.22227112676056335,0.38791079812206575
96985DED,0.4392361111111111,0.4780092592592592,0.10980902777777778,0.17997685185185186
59264EBF,0.5080295138888888,0.4479166666666667,0.23546006944444445,0.5379050925925926
7DF94DBF,0.3782552083333333,0.4884259259259259,0.1892361111111111,0.4198495370370369
